group_id,person_id_proposed,needs_review,rule,row_key,db,table,row_id,name,team,position,left_team,matches,goals,assists,person_id_current
g0386,1016,yes,link_season_slot,cl:defenders:19,cl,defenders,19,Сарр,Челси,ЦЗ,0,0,0,0,1016
g0386,1016,yes,link_season_slot,league:defenders:35,league,defenders,35,Сарр,Челси,ЦЗ,0,0,0,0,1016
g0298,294,,link_season_slot,cl:midfielders:147,cl,midfielders,147,Сауль,Атлетико,ЦП,0,3,0,1,294
g0298,294,,link_season_slot,league:midfielders:226,league,midfielders,226,Сауль,Атлетико,ЦП,0,1,0,0,294
g0678,1619,,existing,cl:goalkeepers:55,cl,goalkeepers,55,Сафонов,Краснодар,ВРТ,0,3,0,0,1619
g0678,1619,,existing,league:goalkeepers:90,league,goalkeepers,90,Сафонов,Краснодар,ВРТ,0,5,0,0,1619
g0859,512,,link_season_slot,league:midfielders:138,league,midfielders,138,Сванберг,Вольфсбург,ЦП,0,11,1,3,512
g0660,1021,,link_season_slot,cl:goalkeepers:37,cl,goalkeepers,37,Свилар,Рома,ВРТ,0,0,0,0,1021
g0660,1021,,link_season_slot,league:goalkeepers:60,league,goalkeepers,60,Свилар,Рома,ВРТ,0,0,0,0,1021
g0316,1298,,existing,cl:midfielders:165,cl,midfielders,165,Себаллос,Реал,ЦП,0,0,0,0,1298
g0316,1298,,existing,league:midfielders:267,league,midfielders,267,Себаллос,Реал,ЦП,0,0,0,0,1298
g0061,195,,link_season_slot,cl:forwards:61,cl,forwards,61,Себашё,Боруссия М,ФРВ,0,0,0,0,195
g0061,195,,link_season_slot,league:forwards:83,league,forwards,83,Себашё,Боруссия М,ФРВ,0,0,0,0,195
g0233,498,,link_season_slot,cl:midfielders:80,cl,midfielders,80,Сейвальд,Лейпциг,ЦОП,0,2,0,3,498
g0233,498,,link_season_slot,league:midfielders:106,league,midfielders,106,Сейвальд,Лейпциг,ЦОП,0,8,1,3,498
g0757,1101,,existing,league:forwards:161,league,forwards,161,Сек,Торино,ФРВ,0,1,0,0,1101
g0684,954,,link_season_slot,cl:goalkeepers:61,cl,goalkeepers,61,Селихов,Спартак,ВРТ,0,0,0,0,954
g0684,954,,link_season_slot,league:goalkeepers:101,league,goalkeepers,101,Селихов,Спартак,ВРТ,0,0,0,0,954
g0253,358,,link_season_slot,cl:midfielders:100,cl,midfielders,100,Сенси,Интер,ЦП,0,0,0,0,358
g0253,358,,link_season_slot,league:midfielders:162,league,midfielders,162,Сенси,Интер,ЦП,0,0,0,0,358
g1127,1598,,existing,league:goalkeepers:54,league,goalkeepers,54,Сепе,Лацио,ВРТ,0,0,0,0,1598
g0153,1167,,existing,cl:forwards:154,cl,forwards,154,Сергеев,Зенит,ФРВ,0,0,0,0,1167
g0153,1167,,existing,league:forwards:272,league,forwards,272,Сергеев,Зенит,ФРВ,0,0,0,0,1167
g0416,770,,link_season_slot,cl:defenders:49,cl,defenders,49,Сессеньон,Тоттенхэм,ЛЗ,0,0,0,0,770
g0416,770,,link_season_slot,league:defenders:83,league,defenders,83,Сессеньон,Тоттенхэм,ЛЗ,0,2,0,0,770
g0129,66,,link_season_slot,cl:forwards:130,cl,forwards,130,Силас,Динамо,ПФА,0,0,0,0,66
g0129,66,,link_season_slot,league:forwards:225,league,forwards,225,Силас,Динамо,ПФА,0,13,8,5,66
g1138,935,,link_season_slot,league:goalkeepers:77,league,goalkeepers,77,Силва,Бетис,ВРТ,0,0,0,0,935
g0983,1417,,existing,league:defenders:139,league,defenders,139,Силдилла,Фрайбург,ПЗ,0,5,0,0,1417
g0111,1119,yes,existing,cl:forwards:112,cl,forwards,112,Сильва,Реал Сосьедад,ФРВ,0,1,1,0,1119
g0111,1119,yes,existing,league:forwards:199,league,forwards,199,Сильва,Реал Сосьедад,ФРВ,0,0,0,0,1119
g0180,278,yes,link_season_slot,cl:midfielders:26,cl,midfielders,26,Сильва,Сити,ЦП,0,4,1,4,278
g0180,278,yes,link_season_slot,league:midfielders:52,league,midfielders,52,Сильва,Сити,ЦП,0,10,3,7,278
g0378,773,yes,link_season_slot,cl:defenders:11,cl,defenders,11,Сильва,Челси,ЦЗ,0,2,0,0,773
g0378,773,yes,link_season_slot,league:defenders:27,league,defenders,27,Сильва,Челси,ЦЗ,0,7,1,0,773
g0601,697,,link_season_slot,cl:defenders:234,cl,defenders,234,Сильянов,Локомотив,ПЗ,0,0,0,0,697
g0601,697,,link_season_slot,league:defenders:369,league,defenders,369,Сильянов,Локомотив,ПЗ,0,1,0,0,697
g0463,841,,link_season_slot,cl:defenders:96,cl,defenders,96,Симакан,Лейпциг,ЦЗ,0,2,0,0,841
g0463,841,,link_season_slot,league:defenders:130,league,defenders,130,Симакан,Лейпциг,ЦЗ,0,5,0,1,841
g0692,1028,,existing,league:forwards:12,league,forwards,12,Симеоне,Брайтон,ФРВ,0,4,3,0,1028
g0661,928,,link_season_slot,cl:goalkeepers:38,cl,goalkeepers,38,Симон,Атлетик,ВРТ,0,3,0,0,928
g0661,928,,link_season_slot,league:goalkeepers:67,league,goalkeepers,67,Симон,Атлетик,ВРТ,0,2,0,0,928
g0241,347,,link_season_slot,cl:midfielders:88,cl,midfielders,88,Симонс,Аталанта,ЦАП,0,1,2,0,347
g0241,347,,link_season_slot,league:midfielders:142,league,midfielders,142,Симонс,Аталанта,ЦАП,0,7,6,6,347
g0646,1020,,link_season_slot,cl:goalkeepers:23,cl,goalkeepers,23,Сиппель,Боруссия М,ВРТ,0,0,0,0,1020
g0646,1020,,link_season_slot,league:goalkeepers:33,league,goalkeepers,33,Сиппель,Боруссия М,ВРТ,0,0,0,0,1020
g0898,1290,,existing,league:midfielders:249,league,midfielders,249,Сисс,Райо Вальекано,ЦОП,0,5,0,3,1290
g0942,1351,,existing,league:midfielders:344,league,midfielders,344,Сиссе,Урал,ЦП,0,0,0,0,1351
g0456,833,,link_season_slot,cl:defenders:89,cl,defenders,89,Скалли,Боруссия М,ПЗ,0,2,1,0,833
g0456,833,,link_season_slot,league:defenders:123,league,defenders,123,Скалли,Боруссия М,ПЗ,0,6,0,0,833
g0470,1434,,existing,cl:defenders:103,cl,defenders,103,Скальвини,Аталанта,ЦЗ,0,3,1,0,1434
g0470,1434,,existing,league:defenders:169,league,defenders,169,Скальвини,Аталанта,ЦЗ,0,6,0,0,1434
g0722,1068,,existing,league:forwards:99,league,forwards,99,Скамакка,Штутгарт,ФРВ,0,6,4,0,1068
g0191,1196,,existing,cl:midfielders:38,cl,midfielders,38,Скипп,Тоттенхэм,ЦОП,0,0,0,0,1196
g0191,1196,,existing,league:midfielders:64,league,midfielders,64,Скипп,Тоттенхэм,ЦОП,0,0,0,0,1196
g0986,847,,link_season_slot,league:defenders:142,league,defenders,142,Сков,Хоффенхайм,ЛЗ,1,9,3,2,847
g0581,675,,link_season_slot,cl:defenders:214,cl,defenders,214,Скопинцев,Динамо,ЛЗ,0,3,0,1,675
g0581,675,,link_season_slot,league:defenders:341,league,defenders,341,Скопинцев,Динамо,ЛЗ,0,6,0,0,675
g0007,106,,link_season_slot,cl:forwards:5,cl,forwards,5,Смит Роу,Арсенал,ЛФА,0,0,0,0,106
g0007,106,,link_season_slot,league:forwards:5,league,forwards,5,Смит Роу,Арсенал,ЛФА,0,0,0,0,106
g0516,1461,,existing,cl:defenders:149,cl,defenders,149,Смоллинг,Рома,ЦЗ,0,1,0,0,1461
g0516,1461,,existing,league:defenders:228,league,defenders,228,Смоллинг,Рома,ЦЗ,0,10,0,2,1461
g0128,1136,,existing,cl:forwards:129,cl,forwards,129,Смолов,Динамо,ФРВ,0,8,7,5,1136
g0128,1136,,existing,league:forwards:224,league,forwards,224,Смолов,Динамо,ФРВ,0,15,11,6,1136
g0443,1404,,existing,cl:defenders:76,cl,defenders,76,Смолчич,Франкфурт,ЦЗ,0,0,0,0,1404
g0443,1404,,existing,league:defenders:110,league,defenders,110,Смолчич,Франкфурт,ЦЗ,0,0,0,0,1404
g0147,87,,link_season_slot,cl:forwards:148,cl,forwards,148,Соболев,Спартак,ФРВ,0,3,0,0,87
g0147,87,,link_season_slot,league:forwards:262,league,forwards,262,Соболев,Спартак,ФРВ,0,3,5,0,87
g0167,415,,link_season_slot,cl:midfielders:13,cl,midfielders,13,Собослай,Ливерпуль,ЦАП,0,7,3,3,415
g0167,415,,link_season_slot,league:midfielders:34,league,midfielders,34,Собослай,Ливерпуль,ЦАП,0,14,4,7,415
g0920,1323,,existing,league:midfielders:309,league,midfielders,309,Соколов,Крылья Советов,ЦАП,0,0,0,0,1323
g1074,1534,,existing,league:defenders:359,league,defenders,359,Солдатенков,Крылья Советов,ЦЗ,0,8,0,0,1534
g0894,1286,,existing,league:midfielders:245,league,midfielders,245,Солис,Жирона,ЦП,0,0,0,0,1286
g0036,140,,link_season_slot,cl:forwards:35,cl,forwards,35,Соломон,Тоттенхэм,ЛФА,0,0,0,0,140
g0036,140,,link_season_slot,league:forwards:57,league,forwards,57,Соломон,Тоттенхэм,ЛФА,0,0,0,0,140
g0032,136,,link_season_slot,cl:forwards:31,cl,forwards,31,Сон,Тоттенхэм,ЛФА,0,9,17,3,136
g0032,136,,link_season_slot,league:forwards:53,league,forwards,53,Сон,Тоттенхэм,ЛФА,0,16,18,3,136
g1038,1478,,existing,league:defenders:248,league,defenders,248,Соппи,Торино,ПЗ,0,2,0,0,1478
g0120,1131,,existing,cl:forwards:121,cl,forwards,121,Сорлот,Вильярреал,ФРВ,0,3,1,1,1131
g0120,1131,,existing,league:forwards:216,league,forwards,216,Сорлот,Вильярреал,ФРВ,0,5,0,2,1131
g1088,1550,,existing,league:defenders:383,league,defenders,383,Сорокин,Рубин,ЦЗ,0,7,0,0,1550
g0732,49,,link_season_slot,league:forwards:113,league,forwards,113,Соттиль,Фиорентина,ЛФА,0,9,3,3,49
g0914,444,,link_season_slot,league:midfielders:279,league,midfielders,279,Соу,Севилья,ЦП,0,4,0,0,444
g0135,1139,,existing,cl:forwards:136,cl,forwards,136,Сперцян,Краснодар,ФРВ,0,6,5,2,1139
g0135,1139,,existing,league:forwards:231,league,forwards,231,Сперцян,Краснодар,ФРВ,0,14,13,6,1139
g0514,799,,link_season_slot,cl:defenders:147,cl,defenders,147,Спиназолла,Рома,ЛЗ,0,1,0,0,799
g0514,799,,link_season_slot,league:defenders:226,league,defenders,226,Спиназолла,Рома,ЛЗ,0,9,1,0,799
g0673,957,,link_season_slot,cl:goalkeepers:50,cl,goalkeepers,50,Спортиелло,Цска,ВРТ,0,0,0,0,957
g0673,957,,link_season_slot,league:goalkeepers:85,league,goalkeepers,85,Спортиелло,Цска,ВРТ,0,1,0,0,957
g0449,827,,link_season_slot,cl:defenders:82,cl,defenders,82,Станишич,Байер,ПЗ,0,0,0,0,827
g0449,827,,link_season_slot,league:defenders:116,league,defenders,116,Станишич,Байер,ПЗ,0,1,0,0,827
g0841,508,,link_season_slot,league:midfielders:120,league,midfielders,120,Стах,Хоффенхайм,ЦП,0,5,0,2,508
g1003,1430,,existing,league:defenders:159,league,defenders,159,Стензель,Штутгарт,ПЗ,0,0,0,0,1430
g0997,1424,,existing,league:defenders:153,league,defenders,153,Стержиу,Штутгарт,ЦЗ,0,9,0,0,1424
g0009,142,,link_season_slot,cl:forwards:7,cl,forwards,7,Стерлинг,Челси,ЛФА,0,5,3,1,142
g0009,142,,link_season_slot,league:forwards:17,league,forwards,17,Стерлинг,Челси,ЛФА,0,13,11,7,142
g0634,1578,,existing,cl:goalkeepers:11,cl,goalkeepers,11,Стеффен,Сити,ВРТ,0,0,0,0,1578
g0634,1578,,existing,league:goalkeepers:21,league,goalkeepers,21,Стеффен,Сити,ВРТ,0,0,0,0,1578
g0847,1225,,existing,league:midfielders:126,league,midfielders,126,Стиллер,Штутгарт,ЦП,0,11,0,2,1225
g1109,1572,,existing,league:goalkeepers:7,league,goalkeepers,7,Стиль,Брайтон,ВРТ,0,6,0,0,1572
g0406,581,,link_season_slot,cl:defenders:39,cl,defenders,39,Стоунз,Сити,ЦЗ,0,5,0,1,581
g0406,581,,link_season_slot,league:defenders:73,league,defenders,73,Стоунз,Сити,ЦЗ,0,8,0,0,581
g0762,1110,,existing,league:forwards:178,league,forwards,178,Стуани,Жирона,ФРВ,0,2,1,0,1110
g0121,1132,,existing,cl:forwards:122,cl,forwards,122,Суарез,Вильярреал,ПФА,0,0,0,0,1132
g0121,1132,,existing,league:forwards:217,league,forwards,217,Суарез,Вильярреал,ПФА,0,0,0,0,1132
g0142,84,,link_season_slot,cl:forwards:143,cl,forwards,143,Сулейманов,Локомотив,ФРВ,0,1,1,0,84
g0142,84,,link_season_slot,league:forwards:244,league,forwards,244,Сулейманов,Локомотив,ФРВ,0,6,3,2,84
g0944,1353,,existing,league:midfielders:346,league,midfielders,346,Сунгатулин,Урал,ЦП,0,0,0,0,1353
g0779,1122,,existing,league:forwards:207,league,forwards,207,Сусо,Севилья,ПФА,0,0,0,0,1122
g0367,1356,,existing,cl:midfielders:216,cl,midfielders,216,Сутормин,Зенит,ЦП,0,0,0,0,1356
g0367,1356,,existing,league:midfielders:353,league,midfielders,353,Сутормин,Зенит,ЦП,0,0,0,0,1356
g0537,596,,link_season_slot,cl:defenders:170,cl,defenders,170,Сёюнджю,Атлетико,ЦЗ,0,0,0,0,596
g0537,596,,link_season_slot,league:defenders:265,league,defenders,265,Сёюнджю,Атлетико,ЦЗ,0,0,0,0,596
g0450,824,,link_season_slot,cl:defenders:83,cl,defenders,83,Та,Байер,ЦЗ,0,0,0,0,824
g0450,824,,link_season_slot,league:defenders:117,league,defenders,117,Та,Байер,ЦЗ,0,1,0,0,824
g0613,1560,,existing,cl:defenders:246,cl,defenders,246,Тавареш,Спартак,ЦЗ,0,0,0,0,1560
g0613,1560,,existing,league:defenders:398,league,defenders,398,Тавареш,Спартак,ЦЗ,0,0,0,0,1560
g0882,1265,,existing,league:midfielders:206,league,midfielders,206,Тамезе,Торино,ЦП,0,1,0,1,1265
g0446,1405,,existing,cl:defenders:79,cl,defenders,79,Тапсоба,Байер,ЦЗ,0,1,0,0,1405
g0446,1405,,existing,league:defenders:113,league,defenders,113,Тапсоба,Байер,ЦЗ,0,9,2,1,1405
g0976,763,,link_season_slot,league:defenders:67,league,defenders,67,Таргетт,Ньюкасл,ЛЗ,0,0,0,0,763
g0134,1138,,existing,cl:forwards:135,cl,forwards,135,Телла,Краснодар,ЛФА,0,2,1,0,1138
g0134,1138,,existing,league:forwards:230,league,forwards,230,Телла,Краснодар,ЛФА,0,11,4,1,1138
g0738,158,,link_season_slot,league:forwards:128,league,forwards,128,Тель,Лацио,ФРВ,0,4,5,0,158
g0665,932,,link_season_slot,cl:goalkeepers:42,cl,goalkeepers,42,тер Штеген,Барселона,ВРТ,0,2,0,0,932
g0665,932,,link_season_slot,league:goalkeepers:71,league,goalkeepers,71,тер Штеген,Барселона,ВРТ,0,4,0,0,932
g1084,1546,,existing,league:defenders:379,league,defenders,379,Терентьев,Ростов,ПЗ,0,2,0,0,1546
g0327,1309,,existing,cl:midfielders:176,cl,midfielders,176,Терратс,Вильярреал,ЦП,0,0,0,0,1309
g0327,1309,,existing,league:midfielders:285,league,midfielders,285,Терратс,Вильярреал,ЦП,0,0,0,0,1309
g1123,1591,,existing,league:goalkeepers:45,league,goalkeepers,45,Терраччано,Фиорентина,ВРТ,0,0,0,0,1591
g0967,1375,,existing,league:defenders:41,league,defenders,41,Тете,Фулхэм,ПЗ,0,6,0,0,1375
g0503,795,,link_season_slot,cl:defenders:136,cl,defenders,136,Тиау,Милан,ЦЗ,0,0,0,0,795
g0503,795,,link_season_slot,league:defenders:215,league,defenders,215,Тиау,Милан,ЦЗ,0,0,0,0,795
g0602,696,,link_season_slot,cl:defenders:235,cl,defenders,235,Тикнизян,Локомотив,ПЗ,0,0,0,0,696
g0602,696,,link_season_slot,league:defenders:370,league,defenders,370,Тикнизян,Локомотив,ПЗ,0,6,1,0,696
g0807,408,,link_season_slot,league:midfielders:8,league,midfielders,8,Тилеманс,Астон Вилла,ЦП,0,13,5,6,408
g0372,730,,link_season_slot,cl:defenders:5,cl,defenders,5,Тимбер,Арсенал,ПЗ,0,6,0,0,730
g0372,730,,link_season_slot,league:defenders:5,league,defenders,5,Тимбер,Арсенал,ПЗ,0,10,0,0,730
g0555,627,,link_season_slot,cl:defenders:188,cl,defenders,188,Тирни,Реал Сосьедад,ЛЗ,0,1,0,0,627
g0555,627,,link_season_slot,league:defenders:308,league,defenders,308,Тирни,Реал Сосьедад,ЛЗ,0,5,0,0,627
g0471,1435,,existing,cl:defenders:104,cl,defenders,104,Толои,Аталанта,ЦЗ,0,3,1,0,1435
g0471,1435,,existing,league:defenders:170,league,defenders,170,Толои,Аталанта,ЦЗ,0,6,0,0,1435
g1030,1470,,existing,league:defenders:240,league,defenders,240,Толян,Сассуоло,ПЗ,0,5,0,0,1470
g0730,1072,,existing,league:forwards:107,league,forwards,107,Томаш,Вольфсбург,ФРВ,0,1,1,0,1072
g0370,732,,link_season_slot,cl:defenders:3,cl,defenders,3,Томиясу,Арсенал,ЦЗ,0,4,0,0,732
g0370,732,,link_season_slot,league:defenders:3,league,defenders,3,Томиясу,Арсенал,ЦЗ,0,6,0,1,732
g0500,791,,link_season_slot,cl:defenders:133,cl,defenders,133,Томори,Милан,ЦЗ,0,2,0,0,791
g0500,791,,link_season_slot,league:defenders:212,league,defenders,212,Томори,Милан,ЦЗ,0,9,0,0,791
g0829,554,,link_season_slot,league:midfielders:47,league,midfielders,47,Тонали,Ньюкасл,ЦАП,1,10,7,7,554
g0890,1283,,existing,league:midfielders:241,league,midfielders,241,Топпе,Жирона,ЦАП,0,0,0,0,1283
g0593,1529,,existing,cl:defenders:226,cl,defenders,226,Тормена,Краснодар,ЦЗ,0,2,0,0,1529
g0593,1529,,existing,league:defenders:353,league,defenders,353,Тормена,Краснодар,ЦЗ,0,2,0,0,1529
g0675,1616,,existing,cl:goalkeepers:52,cl,goalkeepers,52,Тороп,Цска,ВРТ,0,0,0,0,1616
g0675,1616,,existing,league:goalkeepers:87,league,goalkeepers,87,Тороп,Цска,ВРТ,0,0,0,0,1616
g0948,739,yes,link_season_slot,league:defenders:11,league,defenders,11,Торрес,Астон Вилла,ЦЗ,0,10,1,0,739
g0101,1106,yes,existing,cl:forwards:102,cl,forwards,102,Торрес,Барселона,ЛФА,0,1,1,0,1106
g0101,1106,yes,existing,league:forwards:173,league,forwards,173,Торрес,Барселона,ЛФА,0,2,0,0,1106
g0913,1304,yes,existing,league:midfielders:278,league,midfielders,278,Торрес,Севилья,ЦП,0,0,0,0,1304
g0876,1259,,existing,league:midfielders:200,league,midfielders,200,Торстведт,Сассуоло,ЦОП,0,8,3,2,1259
g0690,113,yes,link_season_slot,league:forwards:10,league,forwards,10,Траоре,Астон Вилла,ПФА,0,0,0,0,113
g0060,193,yes,link_season_slot,cl:forwards:60,cl,forwards,60,Траоре,Боруссия М,ПФА,0,1,0,1,193
g0060,193,yes,link_season_slot,league:forwards:82,league,forwards,82,Траоре,Боруссия М,ПФА,0,11,3,7,193
g0558,1508,yes,existing,cl:defenders:191,cl,defenders,191,Траоре,Реал Сосьедад,ПЗ,0,1,0,0,1508
g0558,1508,yes,existing,league:defenders:311,league,defenders,311,Траоре,Реал Сосьедад,ПЗ,0,5,0,0,1508
g0641,981,,link_season_slot,cl:goalkeepers:18,cl,goalkeepers,18,Трапп,Франкфурт,ВРТ,0,4,0,0,981
g0641,981,,link_season_slot,league:goalkeepers:28,league,goalkeepers,28,Трапп,Франкфурт,ВРТ,0,9,0,0,981
g0362,388,,link_season_slot,cl:midfielders:211,cl,midfielders,211,Трехо,Зенит,ЦАП,0,1,0,1,388
g0362,388,,link_season_slot,league:midfielders:348,league,midfielders,348,Трехо,Зенит,ЦАП,0,11,5,9,388
g0328,1310,,existing,cl:midfielders:177,cl,midfielders,177,Тригерос,Вильярреал,ЦП,0,0,0,0,1310
g0328,1310,,existing,league:midfielders:286,league,midfielders,286,Тригерос,Вильярреал,ЦП,0,0,0,0,1310
g0546,1489,,existing,cl:defenders:179,cl,defenders,179,Трилли,Барселона,ПЗ,0,0,0,0,1489
g0546,1489,,existing,league:defenders:274,league,defenders,274,Трилли,Барселона,ПЗ,0,0,0,0,1489
g0975,759,,link_season_slot,league:defenders:66,league,defenders,66,Трипье,Ньюкасл,ПЗ,0,5,0,1,759
g0005,1023,,existing,cl:forwards:3,cl,forwards,3,Трусар,Арсенал,ФРВ,0,1,1,0,1023
g0005,1023,,existing,league:forwards:3,league,forwards,3,Трусар,Арсенал,ФРВ,0,1,0,0,1023
g0795,1151,,existing,league:forwards:252,league,forwards,252,Тугарев,Ростов,ЛФА,0,1,1,0,1151
g0068,1074,,existing,cl:forwards:68,cl,forwards,68,Туре,Аталанта,ФРВ,0,0,0,0,1074
g0068,1074,,existing,league:forwards:112,league,forwards,112,Туре,Аталанта,ФРВ,0,0,0,0,1074
g0322,1301,,existing,cl:midfielders:171,cl,midfielders,171,Турриентес,Реал Сосьедад,ЦП,0,0,0,0,1301
g0322,1301,,existing,league:midfielders:273,league,midfielders,273,Турриентес,Реал Сосьедад,ЦП,0,0,0,0,1301
g0439,819,,link_season_slot,cl:defenders:72,cl,defenders,72,Тута,Франкфурт,ЦЗ,0,3,0,0,819
g0439,819,,link_season_slot,league:defenders:106,league,defenders,106,Тута,Франкфурт,ЦЗ,0,11,1,1,819
g0313,319,,link_season_slot,cl:midfielders:162,cl,midfielders,162,Тчуамени,Реал,ЦОП,0,0,0,0,319
g0313,319,,link_season_slot,league:midfielders:264,league,midfielders,264,Тчуамени,Реал,ЦОП,0,0,0,0,319
g0168,418,,link_season_slot,cl:midfielders:14,cl,midfielders,14,Тьяго,Ливерпуль,ЦП,0,3,0,3,418
g0168,418,,link_season_slot,league:midfielders:35,league,midfielders,35,Тьяго,Ливерпуль,ЦП,0,8,7,3,418
g0109,36,,link_season_slot,cl:forwards:110,cl,forwards,110,Тюкавин,Реал Сосьедад,ФРВ,0,8,5,3,36
g0109,36,,link_season_slot,league:forwards:197,league,forwards,197,Тюкавин,Реал Сосьедад,ФРВ,0,10,3,0,36
g0705,130,,link_season_slot,league:forwards:42,league,forwards,42,Тюрам,Ньюкасл,ФРВ,0,5,3,2,130
g0374,734,,link_season_slot,cl:defenders:7,cl,defenders,7,Уайт,Арсенал,ПЗ,0,6,0,0,734
g0374,734,,link_season_slot,league:defenders:7,league,defenders,7,Уайт,Арсенал,ПЗ,0,10,0,0,734
g0412,767,,link_season_slot,cl:defenders:45,cl,defenders,45,Удоджи,Тоттенхэм,ЛЗ,0,1,0,0,767
g0412,767,,link_season_slot,league:defenders:79,league,defenders,79,Удоджи,Тоттенхэм,ЛЗ,0,11,0,3,767
g0830,555,,link_season_slot,league:midfielders:48,league,midfielders,48,Уиллок,Ньюкасл,ЦП,0,7,7,2,555
g0706,133,yes,link_season_slot,league:forwards:43,league,forwards,43,Уилсон,Ньюкасл,ФРВ,0,0,0,0,133
g0701,1038,yes,existing,league:forwards:27,league,forwards,27,Уилсон,Фулхэм,ПФА,0,1,0,0,1038
g0639,1579,,existing,cl:goalkeepers:16,cl,goalkeepers,16,Ульрих,Бавария,ВРТ,0,0,0,0,1579
g0639,1579,,existing,league:goalkeepers:26,league,goalkeepers,26,Ульрих,Бавария,ВРТ,0,0,0,0,1579
g0360,1346,,existing,cl:midfielders:209,cl,midfielders,209,Умяров,Спартак,ЦП,0,0,0,0,1346
g0360,1346,,existing,league:midfielders:338,league,midfielders,338,Умяров,Спартак,ЦП,0,0,0,0,1346
g0910,448,,link_season_slot,league:midfielders:275,league,midfielders,275,Ундав,Севилья,ЦП,0,11,5,3,448
g0407,582,,link_season_slot,cl:defenders:40,cl,defenders,40,Уокер,Сити,ПЗ,0,3,0,0,582
g0407,582,,link_season_slot,league:defenders:74,league,defenders,74,Уокер,Сити,ПЗ,0,8,0,0,582
g0071,63,,link_season_slot,cl:forwards:71,cl,forwards,71,Уоткинс,Интер,ФРВ,0,0,0,0,63
g0071,63,,link_season_slot,league:forwards:120,league,forwards,120,Уоткинс,Интер,ФРВ,0,10,2,3,63
g0429,806,,link_season_slot,cl:defenders:62,cl,defenders,62,Упамекано,Бавария,ЦЗ,0,3,0,0,806
g0429,806,,link_season_slot,league:defenders:96,league,defenders,96,Упамекано,Бавария,ЦЗ,0,5,0,0,806
g1117,1586,,existing,league:goalkeepers:38,league,goalkeepers,38,Упхофф,Фрайбург,ВРТ,0,0,0,0,1586
g0925,1333,,existing,league:midfielders:321,league,midfielders,321,Уткин,Ростов,ЦАП,0,10,1,9,1333
g0694,1030,,existing,league:forwards:14,league,forwards,14,Уэлбек,Брайтон,ФРВ,0,0,0,0,1030
g0257,329,,link_season_slot,cl:midfielders:104,cl,midfielders,104,Фаджиоли,Ювентус,ЦП,0,3,1,2,329
g0257,329,,link_season_slot,league:midfielders:166,league,midfielders,166,Фаджиоли,Ювентус,ЦП,0,8,1,6,329
g0124,102,,link_season_slot,cl:forwards:125,cl,forwards,125,Файзуллаев,Цска,ПФА,0,0,0,0,102
g0124,102,,link_season_slot,league:forwards:220,league,forwards,220,Файзуллаев,Цска,ПФА,0,8,2,1,102
g0545,1488,,existing,cl:defenders:178,cl,defenders,178,Фалл,Барселона,ЦЗ,0,0,0,0,1488
g0545,1488,,existing,league:defenders:273,league,defenders,273,Фалл,Барселона,ЦЗ,0,0,0,0,1488
g0768,1116,,existing,league:forwards:184,league,forwards,184,Фалькао,Райо Вальекано,ФРВ,0,0,0,0,1116
g0799,1155,,existing,league:forwards:256,league,forwards,256,Фамье,Рубин,ФРВ,0,2,1,0,1155
g0599,1536,,existing,cl:defenders:232,cl,defenders,232,Фассон,Локомотив,ЦЗ,0,0,0,0,1536
g0599,1536,,existing,league:defenders:367,league,defenders,367,Фассон,Локомотив,ЦЗ,0,7,1,0,1536
g0010,144,,link_season_slot,cl:forwards:8,cl,forwards,8,Фати,Челси,ФРВ,1,0,0,0,144
g0010,144,,link_season_slot,league:forwards:18,league,forwards,18,Фати,Челси,ФРВ,1,13,10,5,144
g0163,442,,link_season_slot,cl:midfielders:9,cl,midfielders,9,Фекир,Челси,ЦАП,0,0,0,0,442
g0163,442,,link_season_slot,league:midfielders:24,league,midfielders,24,Фекир,Челси,ЦАП,0,12,10,3,442
g0771,23,,link_season_slot,league:forwards:187,league,forwards,187,Феликс,Бетис,ФРВ,0,7,5,0,23
g0567,1518,,existing,cl:defenders:200,cl,defenders,200,Фемения,Вильярреал,ПЗ,0,1,0,0,1518
g0567,1518,,existing,league:defenders:327,league,defenders,327,Фемения,Вильярреал,ПЗ,0,1,0,0,1518
g0760,1108,,existing,league:forwards:176,league,forwards,176,Фергюсон,Жирона,ФРВ,0,3,3,0,1108
g0582,678,yes,link_season_slot,cl:defenders:215,cl,defenders,215,Фернандез,Динамо,ЦЗ,0,2,0,0,678
g0582,678,yes,link_season_slot,league:defenders:342,league,defenders,342,Фернандез,Динамо,ЦЗ,0,6,0,1,678
g0113,39,yes,link_season_slot,cl:forwards:114,cl,forwards,114,Фернандез,Реал Сосьедад,ФРВ,0,0,0,0,39
g0113,39,yes,link_season_slot,league:forwards:201,league,forwards,201,Фернандез,Реал Сосьедад,ФРВ,0,0,0,0,39
g0618,713,,link_season_slot,cl:defenders:251,cl,defenders,251,Фернандес,Зенит,ПЗ,1,0,0,0,713
g0618,713,,link_season_slot,league:defenders:412,league,defenders,412,Фернандес,Зенит,ПЗ,1,4,1,1,713
g0175,422,,link_season_slot,cl:midfielders:21,cl,midfielders,21,Фернандеш,Мю,ЦАП,0,6,7,2,422
g0175,422,,link_season_slot,league:midfielders:42,league,midfielders,42,Фернандеш,Мю,ЦАП,0,14,11,6,422
